Date,Average Voltage (V),sensor 1,sensor 2,sensor 3,sensor 4,sensor 5,sensor 6,sensor 7,sensor 8,sensor 9,sensor 10,sensor 11,sensor 12,sensor 13,sensor 14,sensor 15,sensor 16,sensor 17,sensor 18,sensor 19,sensor 20,sensor 21,sensor 22,sensor 23,sensor 24,sensor 25,sensor 26,sensor 27,sensor 28,sensor 29,sensor 30,sensor 31,sensor 32,sensor 33,sensor 34,sensor 35,sensor 36,sensor 37,sensor 38,sensor 39,sensor 40,sensor 41,sensor 42,sensor 43,sensor 44,sensor 45,sensor 46,sensor 47,sensor 48,sensor 49,sensor 50,sensor 51,sensor 52,sensor 53,sensor 54,sensor 55,sensor 56,sensor 57,sensor 58,sensor 59,sensor 60,sensor 61,sensor 62,sensor 63,sensor 64,sensor 65,sensor 66,sensor 67,sensor 68,sensor 69,sensor 70,sensor 71,sensor 72,sensor 73,sensor 74,sensor 75,sensor 76,sensor 77,sensor 78,sensor 79,sensor 80,sensor 81,sensor 82,sensor 83,sensor 84,sensor 85,sensor 86,sensor 87,sensor 88,sensor 89,sensor 90,sensor 91,sensor 92
2025-05-01,123.09375,126.56688,123.51412,123.69698,125.57694,126.06496,125.55186,122.51355,120.94298,126.81130,124.24023,123.70821,125.00675,121.79487,123.39583,126.72097,128.42314,122.41131,124.61790,125.81561,124.89437,125.79575,124.64849,123.48608,125.15362,124.78045,123.69183,124.37082,123.93298,124.48040,122.81493,123.69468,119.51201,121.60958,122.62650,124.15547,122.75958,121.06486,122.14804,122.73870,125.36294,124.71942,122.48898,123.58664,123.67670,122.35564,122.82112,122.07842,121.20754,121.57502,122.77491,124.12222,122.50791,122.86082,123.63722,122.95724,122.36025,123.19135,121.91220,122.84901,122.15142,121.48351,121.91856,124.30853,119.05850,121.49286,120.60927,122.24660,121.29642,123.38969,121.10755,122.16132,121.30534,124.45645,122.57754,128.95319,124.30155,120.34155,121.21666,121.95715,121.02219,121.16509,121.01908,121.82816,120.35189,122.91837,121.97634,121.71779,122.51179,124.85878,121.17520,120.62310,122.34526
2025-05-02,123.31567,126.81793,123.76674,123.91875,125.83527,126.32910,125.76983,122.64843,121.10165,127.08604,124.45439,123.98768,125.27136,122.00723,123.60470,127.00456,128.64263,122.54629,124.88061,126.06387,125.18330,126.06839,124.90679,123.71839,125.37986,125.06399,123.95504,124.63329,124.23011,124.73202,123.03631,123.90044,119.70805,121.81817,122.83095,124.36577,122.96011,121.27744,122.36158,122.94809,125.57126,124.92255,122.68968,123.78658,123.86636,122.55981,123.01296,122.28478,121.38758,121.78539,122.98919,124.30938,122.67860,123.09848,123.81673,123.16658,122.52497,123.37679,122.09283,123.04968,122.38235,121.71766,122.14061,124.56319,119.29898,121.72960,120.85550,122.47399,121.53248,123.57286,121.34330,122.34757,121.52181,124.66059,122.76972,129.15693,124.56511,120.59699,121.46555,122.19761,121.23609,121.36835,121.23941,122.06670,120.54485,123.11364,122.20046,121.95424,122.74851,125.07785,121.41852,120.87803,122.51911
2025-05-03,123.31854,126.80886,123.75813,123.91683,125.83032,126.33943,125.78114,122.65929,121.10935,127.09407,124.47026,124.00102,125.25934,122.00739,123.61103,127.01288,128.66386,122.57206,124.87640,126.07688,125.17695,126.07095,124.91943,123.71790,125.40920,125.04396,123.99816,124.62328,124.25830,124.74411,123.03568,123.90592,119.71688,121.81780,122.83753,124.37107,122.97279,121.27794,122.36834,122.96064,125.58454,124.93232,122.69990,123.79629,123.86660,122.56998,123.02400,122.29234,121.39709,121.79699,122.98698,124.32183,122.69345,123.10737,123.82809,123.19355,122.55206,123.40095,122.10148,123.04975,122.36095,121.70977,122.14033,124.54945,119.28575,121.71123,120.82732,122.46111,121.53020,123.59411,121.32408,122.36826,121.51623,124.67074,122.77994,129.22319,124.55806,120.60996,121.45001,122.18202,121.24736,121.36941,121.22495,122.05935,120.55279,123.11910,122.17722,121.94277,122.73534,125.08086,121.39565,120.84953,122.42881
2025-05-04,123.12846,126.54564,123.51576,123.70529,125.56873,126.03810,125.51625,122.56670,120.96140,126.81369,124.23616,123.76362,124.96390,121.81106,123.42797,126.70441,128.49441,122.44770,124.62459,125.85485,124.87866,125.81312,124.66011,123.45742,125.15813,124.77600,123.81517,124.33916,123.96992,124.46612,122.82500,123.73648,119.51779,121.61396,122.65059,124.22387,122.78231,121.08609,122.15641,122.81372,125.37781,124.74656,122.52340,123.62507,123.66734,122.40194,122.83401,122.11130,121.23707,121.60584,122.76224,124.17850,122.53682,122.89509,123.65437,122.97443,122.39393,123.22590,121.95329,122.88797,122.17656,121.54694,121.96414,124.38260,119.14574,121.53385,120.65000,122.26230,121.34729,123.48606,121.12324,122.23421,121.34332,124.50924,122.65488,129.01305,124.31988,120.43004,121.27691,122.00663,121.10410,121.21153,121.06427,121.88918,120.40551,122.97532,121.99577,121.76965,122.56263,124.93642,121.23030,120.72707,122.64280
2025-05-05,123.14454,126.57351,123.55022,123.71969,125.60139,126.08585,125.53078,122.55692,120.96341,126.85421,124.25077,123.79199,124.99088,121.81792,123.43927,126.74192,128.51574,122.44225,124.65272,125.87820,124.92290,125.84788,124.68621,123.48009,125.18345,124.81621,123.86095,124.37227,124.00527,124.50239,122.83372,123.74504,119.52613,121.62463,122.65941,124.23559,122.79329,121.09434,122.17085,122.82380,125.40327,124.75470,122.53459,123.63243,123.68724,122.41842,122.84111,122.11735,121.23625,121.62006,122.77672,124.18644,122.53656,122.90936,123.66993,122.99757,122.39662,123.23635,121.95407,122.90479,122.19320,121.57087,121.97972,124.38178,119.16854,121.55322,120.68091,122.27731,121.36816,123.51279,121.15553,122.22149,121.37659,124.52161,122.66974,129.04437,124.34862,120.46204,121.29928,122.03536,121.12249,121.22426,121.07713,121.90794,120.42465,122.97830,122.01456,121.78583,122.57807,124.94801,121.24726,120.73365,122.47558
2025-05-06,123.18479,126.65409,123.60871,123.78485,125.67743,126.16424,125.59265,122.55893,120.97097,126.94630,124.30410,123.85370,125.07075,121.85778,123.48109,126.81408,128.57137,122.43661,124.73289,125.93925,125.01782,125.92798,124.75217,123.54044,125.25018,124.90287,123.95144,124.44786,124.09407,124.57461,122.87544,123.78777,119.56616,121.66396,122.69958,124.28336,122.83017,121.13391,122.21091,122.86525,125.44711,124.79352,122.57342,123.67200,123.72850,122.46208,122.87138,122.15594,121.25959,121.66288,122.81004,124.22741,122.57167,122.97139,123.70726,123.02690,122.43134,123.29037,121.98171,122.92161,122.21858,121.60239,121.99442,124.39781,119.19109,121.57788,120.70400,122.30493,121.39261,123.54672,121.18541,122.23686,121.39979,124.54195,122.68826,129.09174,124.41389,120.48587,121.32557,122.06328,121.14007,121.23864,121.09893,121.92940,120.43954,122.99383,122.03594,121.80674,122.60037,125.00848,121.24712,120.76246,122.37728
2025-05-07,123.02042,126.45900,123.42670,123.61729,125.48789,125.98615,125.43352,122.45640,120.86021,126.74988,124.14654,123.67465,124.87623,121.70646,123.33621,126.61890,128.42146,122.36283,124.55501,125.76625,124.81323,125.73674,124.57828,123.37884,125.06479,124.70488,123.83267,124.25921,123.88180,124.40096,122.71232,123.64053,119.42348,121.50818,122.55449,124.12695,122.68642,120.97995,122.05857,122.72124,125.31049,124.64869,122.42882,123.52258,123.57964,122.31905,122.72655,122.00225,121.12634,121.51071,122.64551,124.08820,122.44221,122.78597,123.58152,122.87405,122.31376,123.15679,121.84022,122.76556,122.02530,121.42178,121.81387,124.21768,118.98710,121.38922,120.50532,122.11120,121.20678,123.42630,120.99357,122.07701,121.22489,124.38049,122.54620,128.99283,124.22063,120.29115,121.13877,121.88153,120.99367,121.08141,120.92261,121.73788,120.29162,122.84384,121.84873,121.62339,122.40478,124.85546,121.04482,120.55230,122.15935
2025-05-08,122.98058,126.33898,123.36203,123.51961,125.37862,125.89842,125.36422,122.50003,120.87923,126.65724,124.09527,123.59419,124.77491,121.68040,123.31711,126.53913,128.36437,122.42531,124.44424,125.70159,124.66180,125.59111,124.52211,123.30506,125.00594,124.59574,123.80641,124.14891,123.74032,124.32066,122.68664,123.62101,119.40866,121.47768,122.53913,124.10130,122.67316,120.95220,122.04011,122.70685,125.30501,124.63968,122.41121,123.50506,123.54261,122.29339,122.70748,121.98114,121.12760,121.48699,122.61654,124.08203,122.44110,122.71885,123.57592,122.89633,122.32867,123.10779,121.84047,122.76474,121.97300,121.37367,121.77011,124.17110,118.91439,121.33614,120.45999,122.04010,121.15946,123.46470,120.95800,122.08487,121.22817,124.37208,122.55166,129.06778,124.15770,120.22961,121.09551,121.84266,121.00704,121.07159,120.89648,121.68825,120.27975,122.82630,121.80612,121.57595,122.35244,124.80720,120.98679,120.45138,122.10788
2025-05-09,123.09933,126.54363,123.50950,123.65901,125.55901,126.09721,125.50647,122.49938,120.90632,126.88180,124.23325,123.75515,124.93609,121.79723,123.41959,126.74960,128.49672,122.39734,124.63371,125.86324,124.90450,125.81411,124.67782,123.44447,125.18449,124.81545,123.96528,124.33353,123.96188,124.49479,122.81620,123.74225,119.50273,121.60108,122.63489,124.22970,122.76925,121.07003,122.14461,122.80981,125.40769,124.73891,122.51619,123.61033,123.63285,122.39617,122.79166,122.07550,121.19326,121.59578,122.71779,124.17495,122.51787,122.87838,123.65782,122.99668,122.39970,123.24045,121.91760,122.85986,122.08515,121.46682,121.87442,124.28270,119.01801,121.43837,120.58117,122.15859,121.26209,123.53339,121.07418,122.15751,121.34551,124.44515,122.64109,129.13490,124.33839,120.36744,121.19558,121.96794,121.07967,121.12594,121.00837,121.79635,120.35537,122.90002,121.90029,121.68103,122.46033,124.90493,121.11769,120.58200,122.18062
2025-05-10,123.09508,126.54744,123.51743,123.66753,125.56982,126.10931,125.50877,122.49483,120.90490,126.89241,124.22773,123.76116,124.93432,121.79017,123.41673,126.75599,128.50173,122.39144,124.64570,125.86901,124.92304,125.81927,124.68618,123.45272,125.18138,124.82314,123.99678,124.34433,123.97418,124.50431,122.80703,123.73470,119.49813,121.59327,122.63303,124.22484,122.76911,121.06566,122.14371,122.80746,125.40627,124.73090,122.51218,123.60639,123.63121,122.39887,122.78399,122.06605,121.18473,121.59103,122.71206,124.16653,122.50681,122.87507,123.64489,122.98752,122.38179,123.23125,121.90025,122.85164,122.06546,121.45236,121.86156,124.28308,119.00778,121.42785,120.56811,122.14727,121.25107,123.51743,121.03943,122.10687,121.31950,124.42576,122.62843,129.14733,124.33680,120.36629,121.18259,121.95640,121.06937,121.11064,120.99064,121.78393,120.34963,122.88981,121.89153,121.67081,122.44807,124.91042,121.09868,120.58327,122.20188
2025-05-11,123.12458,126.55360,123.54351,123.69080,125.59762,126.13748,125.53425,122.53721,120.94496,126.91182,124.25567,123.78974,124.94795,121.81603,123.44976,126.78613,128.54144,122.43957,124.66835,125.89900,124.93994,125.84114,124.72032,123.48251,125.20412,124.83418,124.05514,124.36553,123.98907,124.54113,122.82545,123.76263,119.52680,121.61420,122.66358,124.24800,122.80463,121.08615,122.17717,122.83444,125.43910,124.76554,122.54321,123.63381,123.66112,122.43452,122.81245,122.09161,121.21518,121.61846,122.74077,124.19718,122.54180,122.90018,123.67074,123.02098,122.41797,123.26847,121.92649,122.87443,122.07929,121.47758,121.88742,124.30970,119.03892,121.45366,120.57217,122.19650,121.26905,123.55873,121.06677,122.17614,121.35263,124.46315,122.66025,129.22114,124.35366,120.39350,121.20749,121.97260,121.10905,121.14843,121.01430,121.81472,120.38573,122.92219,121.91561,121.69530,122.46906,124.94634,121.09767,120.60876,122.27885
2025-05-12,123.12579,126.58272,123.54314,123.70829,125.61457,126.15456,125.55324,122.51411,120.92363,126.94730,124.27083,123.80220,124.97000,121.81838,123.45697,126.79295,128.54703,122.41455,124.70412,125.91181,124.97283,125.86721,124.74743,123.48975,125.22689,124.86335,124.10154,124.38140,124.02656,124.54951,122.84506,123.78079,119.53044,121.63081,122.67566,124.26594,122.80254,121.10147,122.17814,122.83707,125.43014,124.78291,122.54811,123.64002,123.66640,122.43611,122.80076,122.09249,121.21140,121.62255,122.74662,124.20307,122.54134,122.92106,123.67411,123.01421,122.42367,123.27878,121.93310,122.86823,122.06883,121.46216,121.86410,124.27302,119.04510,121.43134,120.55985,122.18072,121.24870,123.53899,121.03829,122.15077,121.34361,124.44492,122.64626,129.23009,124.37586,120.37777,121.18766,121.96650,121.08350,121.12483,121.01201,121.79946,120.36231,122.90235,121.89470,121.67642,122.45418,124.95549,121.09266,120.60212,122.23713
2025-05-13,122.97450,126.37770,123.36187,123.53537,125.41661,125.95441,125.38994,122.44975,120.84463,126.73751,124.11495,123.61483,124.75462,121.66944,123.31341,126.59282,128.38184,122.36784,124.50512,125.73737,124.73472,125.65001,124.57625,123.32061,125.04125,124.64631,123.97505,124.17460,123.79356,124.36283,122.68952,123.63731,119.39783,121.47823,122.54055,124.11278,122.66803,120.95190,122.03605,122.69721,125.28653,124.65451,122.40831,123.49974,123.52182,122.29664,122.66414,121.94549,121.09275,121.47221,122.59995,124.06777,122.42020,122.73305,123.54609,122.88959,122.31761,123.13590,121.81570,122.74695,121.89963,121.29977,121.70311,124.10172,118.85463,121.24890,120.41076,121.99571,121.08737,123.48802,120.96250,122.17076,121.27705,124.33987,122.54005,129.14192,124.17987,120.19116,121.02424,121.81174,120.96960,120.99709,120.87122,121.63447,120.23625,122.77757,121.72963,121.50827,122.27635,124.80915,120.88612,120.39359,122.12041
2025-05-14,123.13425,126.49245,123.53212,123.64321,125.54006,126.07679,125.50778,122.63162,121.02830,126.87792,124.24202,123.74494,124.86898,121.83316,123.46735,126.75091,128.50928,122.53418,124.60981,125.87571,124.83669,125.73887,124.70900,123.44180,125.19052,124.76977,124.12742,124.29030,123.90944,124.49828,122.85646,123.79882,119.55205,121.63846,122.70520,124.27294,122.83648,121.11409,122.20191,122.87161,125.44412,124.82108,122.57321,123.66179,123.67555,122.45420,122.82530,122.11643,121.27086,121.63651,122.76415,124.23585,122.56416,122.87130,123.70003,123.09797,122.47377,123.24641,121.98738,122.94473,122.07447,121.47719,121.88411,124.27770,119.01792,121.42419,120.59893,122.17010,121.26540,123.71611,121.13972,122.28844,121.44262,124.53484,122.75151,129.34422,124.33990,120.37506,121.20940,121.99164,121.17997,121.18671,121.04182,121.81267,120.42404,122.96097,121.90757,121.69695,122.45532,124.97432,121.04537,120.53251,122.31234
2025-05-15,123.13587,126.52547,123.55356,123.64906,125.56712,126.10849,125.53076,122.62580,121.03068,126.92889,124.27047,123.74253,124.90171,121.82689,123.46622,126.79971,128.53253,122.52187,124.63503,125.89829,124.87351,125.77294,124.73721,123.45867,125.22974,124.79348,124.17280,124.31993,123.94465,124.53706,122.86054,123.80246,119.55278,121.63183,122.70189,124.28446,122.84529,121.10863,122.20966,122.87911,125.40407,124.85144,122.57794,123.66656,123.68479,122.46094,122.82813,122.11459,121.27104,121.63514,122.76053,124.23271,122.56261,122.86869,123.68681,123.12189,122.47194,123.24442,121.98313,122.93655,122.05195,121.44819,121.86460,124.25831,118.98612,121.39493,120.57401,122.14272,121.24401,123.71612,121.08475,122.18359,121.41694,124.51292,122.75515,129.39951,124.36073,120.36751,121.18338,121.98148,121.17067,121.16381,121.02294,121.79135,120.41756,122.94892,121.86877,121.67589,122.43588,124.97959,121.01005,120.51093,122.38010
2025-05-16,123.10817,126.44012,123.50634,123.59419,125.49497,126.02732,125.48447,122.64069,121.02632,126.83954,124.22431,123.68029,124.83268,121.80121,123.44589,126.71569,128.48549,122.55415,124.58638,125.84263,124.77382,125.68717,124.68647,123.41268,125.16765,124.72083,124.15222,124.24510,123.85869,124.46745,122.84097,123.78610,119.53957,121.61495,122.69768,124.25146,122.83132,121.09943,122.18746,122.87244,125.33004,124.85907,122.56454,123.65217,123.66805,122.45061,122.81355,122.10019,121.27761,121.62122,122.75303,124.22991,122.55812,122.82185,123.67500,123.11064,122.48582,123.22828,121.98814,122.93257,122.02580,121.41660,121.82667,124.24621,118.93776,121.36903,120.54677,122.09705,121.21710,123.73003,121.05274,122.23663,121.39415,124.52266,122.75705,129.42490,124.31104,120.31993,121.15613,121.96524,121.18575,121.19410,121.00139,121.77826,120.41712,122.94319,121.84687,121.65013,122.40812,124.96189,120.95407,120.46545,122.35053
2025-05-17,123.07404,126.46072,123.52654,123.60054,125.52302,126.03752,125.46703,122.53943,120.95624,126.85104,124.18934,123.69066,124.86096,121.77987,123.41290,126.74066,128.45649,122.44603,124.62107,125.82612,124.84287,125.73217,124.67374,123.41987,125.15521,124.75641,124.15601,124.27910,123.91318,124.47854,122.81799,123.75029,119.49387,121.58972,122.65473,124.21167,122.78830,121.07576,122.16169,122.83136,125.24126,124.81852,122.52791,123.60031,123.63736,122.41433,122.76048,122.05622,121.20699,121.59169,122.71523,124.18513,122.47940,122.82306,123.60560,123.02950,122.39935,123.15113,121.90851,122.86250,121.99333,121.38292,121.79891,124.22584,118.93474,121.35598,120.52880,122.09413,121.18946,123.61828,120.95817,122.03196,121.29223,124.44046,122.69679,129.33264,124.31088,120.32348,121.13902,121.92006,121.05402,121.07150,120.89078,121.70427,120.35943,122.89030,121.82960,121.62844,122.39248,124.91004,120.98301,120.47792,122.27102
2025-05-18,123.11246,126.54525,123.57522,123.66250,125.60451,126.12308,125.53088,122.52354,120.94797,126.95049,124.25057,123.74887,124.93808,121.80250,123.44345,126.81301,128.50556,122.39108,124.68924,125.88893,124.94573,125.84586,124.73865,123.48111,125.22389,124.84332,124.23668,124.36259,124.00343,124.55570,122.84998,123.78144,119.51678,121.61659,122.68244,124.25317,122.81595,121.09892,122.18981,122.86032,125.25395,124.85450,122.55501,123.62753,123.66526,122.44235,122.78305,122.07895,121.22365,121.61836,122.74016,124.21591,122.50637,122.87921,123.62743,123.05150,122.42228,123.21147,121.92293,122.87514,122.01135,121.40097,121.82438,124.23970,118.95720,121.37195,120.54431,122.12535,121.20523,123.62826,121.00086,122.08752,121.34851,124.46194,122.70444,129.38279,124.37099,120.34738,121.16816,121.94699,121.07326,121.07851,120.94075,121.73400,120.36768,122.90200,121.84297,121.64517,122.41412,124.95286,121.01316,120.51008,122.34664
2025-05-19,123.03446,126.41989,123.46515,123.57134,125.48982,126.00191,125.43466,122.48862,120.90190,126.82315,124.16048,123.64362,124.82167,121.72715,123.37610,126.68050,128.41228,122.35530,124.57374,125.78383,124.80407,125.71734,124.63718,123.38650,125.11276,124.72224,124.16246,124.24704,123.88016,124.44515,122.77399,123.71373,119.45413,121.54951,122.62025,124.18398,122.75163,121.04977,122.11500,122.79138,125.17104,124.79112,122.48827,123.56218,123.59123,122.37752,122.71932,122.01388,121.17101,121.55001,122.66649,124.15659,122.45160,122.79058,123.56868,122.97728,122.38308,123.13907,121.87329,122.81344,121.93199,121.33316,121.74447,124.17731,118.86736,121.29178,120.47199,122.01462,121.12459,123.58846,120.93938,122.07142,121.30656,124.41570,122.63871,129.33753,124.26575,120.25445,121.09943,121.87318,121.03048,121.02988,120.87935,121.66385,120.30242,122.84369,121.77211,121.56527,122.32965,124.88860,120.90389,120.42000,122.28375
2025-05-20,123.01143,126.40843,123.46005,123.55931,125.45781,125.94858,125.41600,122.55283,120.93683,126.74415,124.12538,123.63768,124.77864,121.75290,123.36724,126.64156,128.41813,122.42090,124.53697,125.73184,124.77754,125.66411,124.57752,123.37932,125.07730,124.67792,124.11408,124.22401,123.86046,124.40841,122.73310,123.69101,119.44059,121.52398,122.58285,124.13554,122.73591,121.03053,122.11246,122.75095,125.10462,124.74841,122.46762,123.55484,123.58158,122.36435,122.71078,122.00904,121.16577,121.53249,122.62232,124.13059,122.43811,122.75499,123.55909,122.92034,122.34816,123.10665,121.86674,122.77847,121.89539,121.35509,121.73144,124.15710,118.86063,121.27686,120.45593,121.96913,121.10355,123.57664,120.89737,122.03251,121.26416,124.39829,122.60380,129.28451,124.21712,120.20800,121.08021,121.82931,121.02385,121.02425,120.84507,121.62375,120.28648,122.82817,121.74791,121.54480,122.30238,124.89492,120.85008,120.38178,122.33901
